Country,Code,Year,Value
Sao Tome and Principe,STP,2001,15481933.62
Sao Tome and Principe,STP,2002,17352535.26
Sao Tome and Principe,STP,2003,25470020
Sao Tome and Principe,STP,2004,19503428.32
Sao Tome and Principe,STP,2005,26702730.98
Sao Tome and Principe,STP,2006,34181487.47
Sao Tome and Principe,STP,2007,39331621.05
Sao Tome and Principe,STP,2008,61292170.22
Sao Tome and Principe,STP,2009,66659123.45
Sao Tome and Principe,STP,2010,48170349.07
Sao Tome and Principe,STP,2011,52125217.79
Sao Tome and Principe,STP,2012,51587491.14
Sao Tome and Principe,STP,2013,63787766.58
Sao Tome and Principe,STP,2014,63523954.98
Sao Tome and Principe,STP,2015,72864704.99
Sao Tome and Principe,STP,2016,63203006.42
Sao Tome and Principe,STP,2017,58950229.5
Sao Tome and Principe,STP,2018,43683545.12
Sao Tome and Principe,STP,2019,47148376.74
Sao Tome and Principe,STP,2020,75287733.68
Suriname,SUR,2000,133306155.8
Suriname,SUR,2001,192538818.5
Suriname,SUR,2002,113194031.2
Suriname,SUR,2003,114370366.4
Suriname,SUR,2004,138383053.4
Suriname,SUR,2005,141874019.1
Suriname,SUR,2006,237361004.2
Suriname,SUR,2007,403278663.5
Suriname,SUR,2008,602541474.4
Suriname,SUR,2009,657026656.4
Suriname,SUR,2010,690815612.9
Suriname,SUR,2011,816878191.1
Suriname,SUR,2012,1008868435
Suriname,SUR,2013,778764877.9
Suriname,SUR,2014,625144169.1
Suriname,SUR,2015,330244649.3
Suriname,SUR,2016,381050648.9
Suriname,SUR,2017,424603963.1
Suriname,SUR,2018,580780344.6
Suriname,SUR,2019,647934729.7
Suriname,SUR,2020,584929135.7
Slovak Republic,SVK,2000,4376328677
Slovak Republic,SVK,2001,4453132136
Slovak Republic,SVK,2002,9195618259
Slovak Republic,SVK,2003,12149157812
Slovak Republic,SVK,2004,14911965832
Slovak Republic,SVK,2005,15479863359
Slovak Republic,SVK,2006,13364307419
Slovak Republic,SVK,2007,18973379149
Slovak Republic,SVK,2008,18836137093
Slovak Republic,SVK,2009,1803647039
Slovak Republic,SVK,2010,2155733869
Slovak Republic,SVK,2011,2417985583
Slovak Republic,SVK,2012,2519014758
Slovak Republic,SVK,2013,2152916325
Slovak Republic,SVK,2014,2620751838
Slovak Republic,SVK,2015,2892029440
Slovak Republic,SVK,2016,2879889590
Slovak Republic,SVK,2017,3620878541
Slovak Republic,SVK,2018,5229297355
Slovak Republic,SVK,2019,7168770088
Slovak Republic,SVK,2020,9343714002
Slovenia,SVN,2000,3196099146
Slovenia,SVN,2001,4397212831
Slovenia,SVN,2002,7063482626
Slovenia,SVN,2003,8598243636
Slovenia,SVN,2004,8899759020
Slovenia,SVN,2005,8159730012
Slovenia,SVN,2006,7139432999
Slovenia,SVN,2007,1065303786
Slovenia,SVN,2008,957648182.5
Slovenia,SVN,2009,1078161603
Slovenia,SVN,2010,1070760883
Slovenia,SVN,2011,986893174.5
Slovenia,SVN,2012,951915167
Slovenia,SVN,2013,922155291.8
Slovenia,SVN,2014,1016368871
Slovenia,SVN,2015,856213889
Slovenia,SVN,2016,742060176.1
Slovenia,SVN,2017,889788337.7
Slovenia,SVN,2018,933092542
Slovenia,SVN,2019,1015426219
Slovenia,SVN,2020,1311110696
Sweden,SWE,2000,16498728322
Sweden,SWE,2001,15625206245
Sweden,SWE,2002,19170723589
Sweden,SWE,2003,22168538425
Sweden,SWE,2004,24768805295
Sweden,SWE,2005,24867578418
Sweden,SWE,2006,28017219694
Sweden,SWE,2007,31033035734
Sweden,SWE,2008,29727344092
Sweden,SWE,2009,47255415701
Sweden,SWE,2010,48246149256
Sweden,SWE,2011,50213891951
Sweden,SWE,2012,52245310612
Sweden,SWE,2013,65363359246
Sweden,SWE,2014,62579168751
Sweden,SWE,2015,58098544753
Sweden,SWE,2016,59361642625
Sweden,SWE,2017,62191481194
Sweden,SWE,2018,60566144401
Sweden,SWE,2019,55509629820
Sweden,SWE,2020,58260344659
Eswatini,SWZ,2000,351794140.7
Eswatini,SWZ,2001,271776570.2
Eswatini,SWZ,2002,275844476.9
Eswatini,SWZ,2003,277512201.6
Eswatini,SWZ,2004,323561615.6
Eswatini,SWZ,2005,243897157.3
Eswatini,SWZ,2006,372529356.2
Eswatini,SWZ,2007,774192962.8
Eswatini,SWZ,2008,751935734.7
Eswatini,SWZ,2009,958869319.5
Eswatini,SWZ,2010,756344144.8
Eswatini,SWZ,2011,600507428.8
Eswatini,SWZ,2012,740960093.3
Eswatini,SWZ,2013,762540937.8
Eswatini,SWZ,2014,690755431.1
Eswatini,SWZ,2015,547997264.1
Eswatini,SWZ,2016,564314115.6
Eswatini,SWZ,2017,563119751.3
Eswatini,SWZ,2018,440685903
Eswatini,SWZ,2019,440314152.6
Eswatini,SWZ,2020,545564174.1
Seychelles,SYC,2000,43752074.05
Seychelles,SYC,2001,37133887.92
Seychelles,SYC,2002,69794569.43
Seychelles,SYC,2003,67387802
Seychelles,SYC,2004,34591085.97
Seychelles,SYC,2005,56244154.3
Seychelles,SYC,2006,112923278.4
Seychelles,SYC,2007,40768609.4
Seychelles,SYC,2008,63833877.52
Seychelles,SYC,2009,190546677.6
Seychelles,SYC,2010,255584702.6
Seychelles,SYC,2011,279115074
Seychelles,SYC,2012,308093541.2
Seychelles,SYC,2013,425902438.9
Seychelles,SYC,2014,465010215.6
Seychelles,SYC,2015,536145674.4
Seychelles,SYC,2016,523503786.9
Seychelles,SYC,2017,545203276.4
Seychelles,SYC,2018,549521831.7
Seychelles,SYC,2019,580545515.1
Seychelles,SYC,2020,559681941.8
Chad,TCD,2000,113752750.3
Chad,TCD,2001,125450913.5
Chad,TCD,2002,222510578.7
Chad,TCD,2003,191745202.6
Chad,TCD,2004,226603535.3
Chad,TCD,2005,231282856.2
Chad,TCD,2006,632157876.9
Chad,TCD,2007,964338637
Chad,TCD,2008,1355146208
Chad,TCD,2009,616701392.1
Chad,TCD,2010,632405291.3
Chad,TCD,2011,951097160.6
Chad,TCD,2012,1155659287
Chad,TCD,2013,1183031944
Chad,TCD,2014,1075906115
Chad,TCD,2015,368916823.8
Chad,TCD,2016,8184292.088
Chad,TCD,2017,8575237.415
Chad,TCD,2018,147750165.9
Chad,TCD,2019,310032032.9
Thailand,THA,2000,32665494240
Thailand,THA,2001,33040506130
Thailand,THA,2002,38903305774
Thailand,THA,2003,42161780760
Thailand,THA,2004,49846608742
Thailand,THA,2005,52075784294
Thailand,THA,2006,67007805168
Thailand,THA,2007,87472466803
Thailand,THA,2008,1.11009E+11
Thailand,THA,2009,1.38419E+11
Thailand,THA,2010,1.72028E+11
Thailand,THA,2011,1.74891E+11
Thailand,THA,2012,1.81481E+11
Thailand,THA,2013,1.6723E+11
Thailand,THA,2014,1.57163E+11
Thailand,THA,2015,1.5646E+11
Thailand,THA,2016,1.71772E+11
Thailand,THA,2017,2.02538E+11
Thailand,THA,2018,2.05641E+11
Thailand,THA,2019,2.24356E+11
Thailand,THA,2020,2.58104E+11
Tajikistan,TJK,2000,94280831.93
Tajikistan,TJK,2001,94282905.71
Tajikistan,TJK,2002,89508809.94
Tajikistan,TJK,2003,117567950.1
Tajikistan,TJK,2004,172081994.8
Tajikistan,TJK,2005,188914218.3
Tajikistan,TJK,2006,203823197.2
Tajikistan,TJK,2007,85217536.02
Tajikistan,TJK,2008,163514355
Tajikistan,TJK,2009,254940310.8
Tajikistan,TJK,2010,403106833.9
Tajikistan,TJK,2011,518942135.2
Tajikistan,TJK,2012,630690451.2
Tajikistan,TJK,2013,661311872.5
Tajikistan,TJK,2014,512645031.2
Tajikistan,TJK,2015,493391433
Tajikistan,TJK,2016,644763434.4
Tajikistan,TJK,2017,1291955731
Tajikistan,TJK,2018,1284070863
Tajikistan,TJK,2019,1466304531
Timor-Leste,TLS,2002,43468355.21
Timor-Leste,TLS,2003,61303449.37
Timor-Leste,TLS,2004,182433882
Timor-Leste,TLS,2005,153299848.3
Timor-Leste,TLS,2006,83755117.64
Timor-Leste,TLS,2007,230271660.4
Timor-Leste,TLS,2008,210423736.9
Timor-Leste,TLS,2009,249928530.8
Timor-Leste,TLS,2010,406188384
Timor-Leste,TLS,2011,461610881
Timor-Leste,TLS,2012,883551410.8
Timor-Leste,TLS,2013,686998202.8
Timor-Leste,TLS,2014,311471064.6
Timor-Leste,TLS,2015,437752181
Timor-Leste,TLS,2016,280953720.7
Timor-Leste,TLS,2017,544434361
Timor-Leste,TLS,2018,673903564.7
Timor-Leste,TLS,2019,656221032.7
Timor-Leste,TLS,2020,656523631.7
Tonga,TON,2000,24642268.21
Tonga,TON,2001,23759782.49
Tonga,TON,2002,25120530.75
Tonga,TON,2003,39771012.59
Tonga,TON,2004,55262356.51
Tonga,TON,2005,46864163.23
Tonga,TON,2006,47972473.6
Tonga,TON,2007,65238721.72
Tonga,TON,2008,69753902.85
Tonga,TON,2009,95702573.86
Tonga,TON,2010,104527450.9
Tonga,TON,2011,143294510.4
Tonga,TON,2012,152403989.2
Tonga,TON,2013,155520937.7
Tonga,TON,2014,158784814.4
Tonga,TON,2015,156107668.8
Tonga,TON,2016,176497315.5
Tonga,TON,2017,198522418.4
Tonga,TON,2018,215149318.6
Tonga,TON,2019,218448401.8
Tonga,TON,2020,302005314.3
Trinidad and Tobago,TTO,2000,1402802249
Trinidad and Tobago,TTO,2001,1923855112
Trinidad and Tobago,TTO,2002,2048593954
Trinidad and Tobago,TTO,2003,2476582262
Trinidad and Tobago,TTO,2004,3195021782
Trinidad and Tobago,TTO,2005,4992257912
Trinidad and Tobago,TTO,2006,6607231897
Trinidad and Tobago,TTO,2007,6745220698
Trinidad and Tobago,TTO,2008,9478682839
Trinidad and Tobago,TTO,2009,8823426554
Trinidad and Tobago,TTO,2010,9268006705
Trinidad and Tobago,TTO,2011,10077335744
Trinidad and Tobago,TTO,2012,9473539931
Trinidad and Tobago,TTO,2013,10251085882
Trinidad and Tobago,TTO,2014,11567320448
Trinidad and Tobago,TTO,2015,9993217471
Trinidad and Tobago,TTO,2016,9536894466
Trinidad and Tobago,TTO,2017,8450339608
Trinidad and Tobago,TTO,2018,8108517577
Trinidad and Tobago,TTO,2019,7023899234
Trinidad and Tobago,TTO,2020,7071772919
Tunisia,TUN,2000,1871427065
Tunisia,TUN,2001,2049572901
Tunisia,TUN,2002,2364944046
Tunisia,TUN,2003,3036243872
Tunisia,TUN,2004,4031139050
Tunisia,TUN,2005,4548431874
Tunisia,TUN,2006,6911623380
Tunisia,TUN,2007,8032361912
Tunisia,TUN,2008,9038905599
Tunisia,TUN,2009,11294387681
Tunisia,TUN,2010,9764265037
Tunisia,TUN,2011,7785305507
Tunisia,TUN,2012,8717830201
Tunisia,TUN,2013,7550027500
Tunisia,TUN,2014,7498010303
Tunisia,TUN,2015,7559201960
Tunisia,TUN,2016,6137077790
Tunisia,TUN,2017,6143986080
Tunisia,TUN,2018,5661370259
Tunisia,TUN,2019,7919981405
Tunisia,TUN,2020,9810630875
Turkey,TUR,2000,23514529510
Turkey,TUR,2001,19911331847
Turkey,TUR,2002,28348030217
Turkey,TUR,2003,35548509276
Turkey,TUR,2004,37304121309
Turkey,TUR,2005,52493941950
Turkey,TUR,2006,63264841174
Turkey,TUR,2007,76496127491
Turkey,TUR,2008,73674684816
Turkey,TUR,2009,74933099954
Turkey,TUR,2010,85959461666
Turkey,TUR,2011,87937253858
Turkey,TUR,2012,1.19183E+11
Turkey,TUR,2013,1.31054E+11
Turkey,TUR,2014,1.27422E+11
Turkey,TUR,2015,1.1049E+11
Turkey,TUR,2016,1.04811E+11
Turkey,TUR,2017,1.07657E+11
Turkey,TUR,2018,92997230041
Turkey,TUR,2019,1.0562E+11
Turkey,TUR,2020,93511562720
Tanzania,TZA,2000,994821489.5
Tanzania,TZA,2001,1177357652
Tanzania,TZA,2002,1554545483
Tanzania,TZA,2003,2038411251
Tanzania,TZA,2004,2295701466
Tanzania,TZA,2005,2048775519
Tanzania,TZA,2006,2259345786
Tanzania,TZA,2007,2886381414
Tanzania,TZA,2008,2862895993
Tanzania,TZA,2009,3470413229
Tanzania,TZA,2010,3904676572
Tanzania,TZA,2011,3726158402
Tanzania,TZA,2012,4052224338
Tanzania,TZA,2013,4673729809
Tanzania,TZA,2014,4390430241
Tanzania,TZA,2015,4080762378
Tanzania,TZA,2016,4350687048
Tanzania,TZA,2017,5887869885
Tanzania,TZA,2018,5049646420
Uganda,UGA,2000,808042388.8
Uganda,UGA,2001,983357419
Uganda,UGA,2002,934009575.9
Uganda,UGA,2003,1080256630
Uganda,UGA,2004,1308101595
Uganda,UGA,2005,1344201157
Uganda,UGA,2006,1810879486
Uganda,UGA,2007,2559789964
Uganda,UGA,2008,2300539405
Uganda,UGA,2009,2994459465
Uganda,UGA,2010,2706005010
Uganda,UGA,2011,2617450463
Uganda,UGA,2012,3167158060
Uganda,UGA,2013,3337539363
Uganda,UGA,2014,3316363815
Uganda,UGA,2015,2908876773
Uganda,UGA,2016,3097848070
Uganda,UGA,2017,3720863721
Uganda,UGA,2018,3358514650
Ukraine,UKR,2000,1477202336
Ukraine,UKR,2001,3088921703
Ukraine,UKR,2002,4462353859
Ukraine,UKR,2003,6946076994
Ukraine,UKR,2004,9718436096
Ukraine,UKR,2005,19388177691
Ukraine,UKR,2006,22359564313
Ukraine,UKR,2007,32483841813
Ukraine,UKR,2008,31543343237
Ukraine,UKR,2009,26500887342
Ukraine,UKR,2010,34571298928
Ukraine,UKR,2011,31788750907
Ukraine,UKR,2012,24552796497
Ukraine,UKR,2013,20413621999
Ukraine,UKR,2014,7538804512
Ukraine,UKR,2015,13300880765
Ukraine,UKR,2016,15537256304
Ukraine,UKR,2017,18810931197
Ukraine,UKR,2018,20817897004
Ukraine,UKR,2019,25317002927
Ukraine,UKR,2020,29137541200
Uruguay,URY,2000,2775536525
Uruguay,URY,2001,3099292334
Uruguay,URY,2002,772025423.6
Uruguay,URY,2003,2086675965
Uruguay,URY,2004,2512109312
Uruguay,URY,2005,3078376702
Uruguay,URY,2006,3090608692
Uruguay,URY,2007,4121414263
Uruguay,URY,2008,6360194479
Uruguay,URY,2009,8037871916
Uruguay,URY,2010,7655538209
Uruguay,URY,2011,10301678593
Uruguay,URY,2012,13604619914
Uruguay,URY,2013,16280547229
Uruguay,URY,2014,17554713318
Uruguay,URY,2015,15633854333
Uruguay,URY,2016,13471669447
Uruguay,URY,2017,15959345501
Uruguay,URY,2018,15556520867
Uruguay,URY,2019,14504021741
Uruguay,URY,2020,16250371651
United States,USA,2000,1.284E+11
United States,USA,2001,1.30077E+11
United States,USA,2002,1.57763E+11
United States,USA,2003,1.84024E+11
United States,USA,2004,1.90465E+11
United States,USA,2005,1.88259E+11
United States,USA,2006,2.21089E+11
United States,USA,2007,2.77549E+11
United States,USA,2008,2.94046E+11
United States,USA,2009,4.04099E+11
United States,USA,2010,4.88929E+11
United States,USA,2011,5.37267E+11
United States,USA,2012,5.74268E+11
United States,USA,2013,4.48509E+11
United States,USA,2014,4.34416E+11
United States,USA,2015,3.83728E+11
United States,USA,2016,4.05942E+11
United States,USA,2017,4.51285E+11
United States,USA,2018,4.49907E+11
United States,USA,2019,5.16701E+11
United States,USA,2020,6.2837E+11
Uzbekistan,UZB,2013,22501939341
Uzbekistan,UZB,2014,24195780634
Uzbekistan,UZB,2015,24287333270
Uzbekistan,UZB,2016,26284410687
Uzbekistan,UZB,2017,28070940955
Uzbekistan,UZB,2018,27077105981
Uzbekistan,UZB,2019,29291325502
Uzbekistan,UZB,2020,34903111839
St. Vincent and the Grenadines,VCT,2000,55179038.17
St. Vincent and the Grenadines,VCT,2001,61439397.12
St. Vincent and the Grenadines,VCT,2002,53198488.5
St. Vincent and the Grenadines,VCT,2003,51191684.05
St. Vincent and the Grenadines,VCT,2004,74981667.14
St. Vincent and the Grenadines,VCT,2005,69511994.42
St. Vincent and the Grenadines,VCT,2006,78691580.85
St. Vincent and the Grenadines,VCT,2007,86976851.96
St. Vincent and the Grenadines,VCT,2008,83690185.43
St. Vincent and the Grenadines,VCT,2009,87815455.43
St. Vincent and the Grenadines,VCT,2010,112702057.9
St. Vincent and the Grenadines,VCT,2011,89626356.91
St. Vincent and the Grenadines,VCT,2012,111021926.1
St. Vincent and the Grenadines,VCT,2013,135096711.2
St. Vincent and the Grenadines,VCT,2014,157371371.5
St. Vincent and the Grenadines,VCT,2015,166009602.2
St. Vincent and the Grenadines,VCT,2016,192255789.8
St. Vincent and the Grenadines,VCT,2017,182046079.2
St. Vincent and the Grenadines,VCT,2018,169562298.9
St. Vincent and the Grenadines,VCT,2019,193357067.4
St. Vincent and the Grenadines,VCT,2020,205195146.8
"Venezuela, RB",VEN,2000,15898851163
"Venezuela, RB",VEN,2001,12264400223
"Venezuela, RB",VEN,2002,12106510811
"Venezuela, RB",VEN,2003,20820560021
"Venezuela, RB",VEN,2004,23408050057
"Venezuela, RB",VEN,2005,29802940548
"Venezuela, RB",VEN,2006,36715128120
"Venezuela, RB",VEN,2007,33759218865
"Venezuela, RB",VEN,2008,43065463087
"Venezuela, RB",VEN,2009,34317956994
"Venezuela, RB",VEN,2010,29665473906
"Venezuela, RB",VEN,2011,27934651459
"Venezuela, RB",VEN,2012,29468789163
"Venezuela, RB",VEN,2013,20275216409
"Venezuela, RB",VEN,2014,21454894042
"Venezuela, RB",VEN,2015,15625329212
"Venezuela, RB",VEN,2016,10150000484
"Venezuela, RB",VEN,2017,9794062065
Vietnam,VNM,2000,3416511105
Vietnam,VNM,2001,3674565623
Vietnam,VNM,2002,4121051661
Vietnam,VNM,2003,6224181088
Vietnam,VNM,2004,7041460610
Vietnam,VNM,2005,9050561631
Vietnam,VNM,2006,13384067982
Vietnam,VNM,2007,23479392780
Vietnam,VNM,2008,23890250550
Vietnam,VNM,2009,16447104124
Vietnam,VNM,2010,12466600611
Vietnam,VNM,2011,13539119001
Vietnam,VNM,2012,25573282232
Vietnam,VNM,2013,25893489673
Vietnam,VNM,2014,34189368833
Vietnam,VNM,2015,28250254960
Vietnam,VNM,2016,36527291044
Vietnam,VNM,2017,49075567812
Vietnam,VNM,2018,55452622583
Vietnam,VNM,2019,78334835183
Vietnam,VNM,2020,94833616150
Vanuatu,VUT,2000,38922820.48
Vanuatu,VUT,2001,37658099.72
Vanuatu,VUT,2002,36521984.8
Vanuatu,VUT,2003,43816496.33
Vanuatu,VUT,2004,61813729.42
Vanuatu,VUT,2005,67197553.93
Vanuatu,VUT,2006,104661394.5
Vanuatu,VUT,2007,119623134.4
Vanuatu,VUT,2008,115230050
Vanuatu,VUT,2009,148612899.9
Vanuatu,VUT,2010,161382135.4
Vanuatu,VUT,2011,173789321.6
Vanuatu,VUT,2012,182228490.8
Vanuatu,VUT,2013,179199339.3
Vanuatu,VUT,2014,183998594.9
Vanuatu,VUT,2015,269167136.2
Vanuatu,VUT,2016,267345975.9
Vanuatu,VUT,2017,395101633.9
Vanuatu,VUT,2018,420592370.2
Vanuatu,VUT,2019,511546284.1
Vanuatu,VUT,2020,613636752.1
Samoa,WSM,2000,63657900.6
Samoa,WSM,2001,56635259.67
Samoa,WSM,2002,62493668.52
Samoa,WSM,2003,83909636.53
Samoa,WSM,2004,86133747.28
Samoa,WSM,2005,77256900.75
Samoa,WSM,2006,75906873.47
Samoa,WSM,2007,90264699.1
Samoa,WSM,2008,81946109.98
Samoa,WSM,2009,144476857.5
Samoa,WSM,2010,173039792.8
Samoa,WSM,2011,128020438.7
Samoa,WSM,2012,128350848.6
Samoa,WSM,2013,128930588.6
Samoa,WSM,2014,101674433.3
Samoa,WSM,2015,112244941
Samoa,WSM,2016,88868313.16
Samoa,WSM,2017,123656063
Samoa,WSM,2018,162559147.9
Samoa,WSM,2019,177244065.9
Samoa,WSM,2020,277056415.2
Kosovo,XKX,2007,959856438
Kosovo,XKX,2008,932825224
Kosovo,XKX,2009,830415016.3
Kosovo,XKX,2010,813352079.5
Kosovo,XKX,2011,717327041.2
Kosovo,XKX,2012,958335407.2
Kosovo,XKX,2013,956742703
Kosovo,XKX,2014,783153103.8
Kosovo,XKX,2015,770550134.5
Kosovo,XKX,2016,637797614.5
Kosovo,XKX,2017,819582674.4
Kosovo,XKX,2018,881167306.2
Kosovo,XKX,2019,965831893.2
Kosovo,XKX,2020,1095367617
"Yemen, Rep.",YEM,2000,2913976401
"Yemen, Rep.",YEM,2001,3671925616
"Yemen, Rep.",YEM,2002,4427672645
"Yemen, Rep.",YEM,2003,5007811168
"Yemen, Rep.",YEM,2004,5686685058
"Yemen, Rep.",YEM,2005,6141048032
"Yemen, Rep.",YEM,2006,7543297619
"Yemen, Rep.",YEM,2007,7757119856
"Yemen, Rep.",YEM,2008,8154861549
"Yemen, Rep.",YEM,2009,6989929591
"Yemen, Rep.",YEM,2010,5938628775
"Yemen, Rep.",YEM,2011,4525488820
"Yemen, Rep.",YEM,2012,6150781008
"Yemen, Rep.",YEM,2013,5344296755
South Africa,ZAF,2000,7702061132
South Africa,ZAF,2001,7626856919
South Africa,ZAF,2002,7816784858
South Africa,ZAF,2003,8154089033
South Africa,ZAF,2004,14886243628
South Africa,ZAF,2005,20624460695
South Africa,ZAF,2006,25593361431
South Africa,ZAF,2007,32919403651
South Africa,ZAF,2008,34070371607
South Africa,ZAF,2009,39602644576
South Africa,ZAF,2010,43819545749
South Africa,ZAF,2011,48748260246
South Africa,ZAF,2012,50688078405
South Africa,ZAF,2013,49708174894
South Africa,ZAF,2014,49121568380
South Africa,ZAF,2015,45887065757
South Africa,ZAF,2016,47180127301
South Africa,ZAF,2017,50722891363
South Africa,ZAF,2018,51642041967
South Africa,ZAF,2019,55055893657
South Africa,ZAF,2020,55008491996
Zambia,ZMB,2000,244824131.8
Zambia,ZMB,2001,183446871.7
Zambia,ZMB,2002,535132846.1
Zambia,ZMB,2003,247729406.9
Zambia,ZMB,2004,337106225
Zambia,ZMB,2005,559788508.3
Zambia,ZMB,2006,719716911.6
Zambia,ZMB,2007,1089952023
Zambia,ZMB,2008,1095608609
Zambia,ZMB,2009,1892077713
Zambia,ZMB,2010,2093753266
Zambia,ZMB,2011,2324018111
Zambia,ZMB,2012,3042223849
Zambia,ZMB,2013,2683813403
Zambia,ZMB,2014,3078362297
Zambia,ZMB,2015,2967626716
Zambia,ZMB,2016,2352719004
Zambia,ZMB,2017,2082083920
Zambia,ZMB,2018,1569229906
Zambia,ZMB,2019,1448624290
Zambia,ZMB,2020,1203448374
Zimbabwe,ZWE,2000,321301858.3
Zimbabwe,ZWE,2001,119459329.3
Zimbabwe,ZWE,2002,131685657.8
Zimbabwe,ZWE,2003,136092039.4
Zimbabwe,ZWE,2004,234290933.9
Zimbabwe,ZWE,2005,97191584.48
Zimbabwe,ZWE,2006,154593586.7
Zimbabwe,ZWE,2007,163198334.2
Zimbabwe,ZWE,2008,81875982.84
Zimbabwe,ZWE,2009,821891030
Zimbabwe,ZWE,2010,731779021.6
Zimbabwe,ZWE,2011,660229297.3
Zimbabwe,ZWE,2012,575552811.1
Zimbabwe,ZWE,2013,474968710.1
Zimbabwe,ZWE,2014,363832802.4
Zimbabwe,ZWE,2015,434586085.9
Zimbabwe,ZWE,2016,407193244.1
Zimbabwe,ZWE,2017,292621249.1
Zimbabwe,ZWE,2018,86951094.03
Zimbabwe,ZWE,2019,151240506.9
Zimbabwe,ZWE,2020,33405021.01
